gene/TE	count	sample
"gene_7742"	29	W16ER2
"gene_7743"	276	W16ER2
"gene_7744"	296	W16ER2
"gene_7745"	520	W16ER2
"gene_7746"	4171	W16ER2
"gene_7747"	2028	W16ER2
"gene_7748"	18	W16ER2
"gene_7749"	368	W16ER2
"gene_775"	2962	W16ER2
"gene_7750"	26	W16ER2
"gene_7751"	308	W16ER2
"gene_7752"	19	W16ER2
"gene_7753"	2070	W16ER2
"gene_7754"	960	W16ER2
"gene_7755"	864	W16ER2
"gene_7756"	4264	W16ER2
"gene_7757"	5585	W16ER2
"gene_7758"	777	W16ER2
"gene_7759"	4073	W16ER2
"gene_776"	6680	W16ER2
"gene_7760"	13114	W16ER2
"gene_7761"	1685	W16ER2
"gene_7762"	9230	W16ER2
"gene_7763"	1737	W16ER2
"gene_7764"	500	W16ER2
"gene_7765"	3004	W16ER2
"gene_7766"	10566	W16ER2
"gene_7767"	646	W16ER2
"gene_7768"	79	W16ER2
"gene_7769"	896	W16ER2
"gene_777"	5315	W16ER2
"gene_7770"	3747	W16ER2
"gene_7771"	1023	W16ER2
"gene_7772"	97	W16ER2
"gene_7773"	1477	W16ER2
"gene_7774"	5686	W16ER2
"gene_7775"	1150	W16ER2
"gene_7776"	868	W16ER2
"gene_7777"	125	W16ER2
"gene_7778"	90	W16ER2
"gene_7779"	134	W16ER2
"gene_778"	722	W16ER2
"gene_7780"	3399	W16ER2
"gene_7781"	591	W16ER2
"gene_7782"	2820	W16ER2
"gene_7783"	1893	W16ER2
"gene_7784"	415	W16ER2
"gene_7785"	4613	W16ER2
"gene_7786"	1354	W16ER2
"gene_7787"	806	W16ER2
"gene_7788"	34	W16ER2
"gene_7789"	8251	W16ER2
"gene_779"	411	W16ER2
"gene_7790"	44581	W16ER2
"gene_7791"	5	W16ER2
"gene_7792"	710	W16ER2
"gene_7793"	697	W16ER2
"gene_7794"	2883	W16ER2
"gene_7795"	791	W16ER2
"gene_7796"	2696	W16ER2
"gene_7797"	300	W16ER2
"gene_7798"	21405	W16ER2
"gene_7799"	2094	W16ER2
"gene_78"	0	W16ER2
"gene_780"	805	W16ER2
"gene_7800"	47500	W16ER2
"gene_7801"	3298	W16ER2
"gene_7802"	131932	W16ER2
"gene_7803"	1291	W16ER2
"gene_7804"	183	W16ER2
"gene_7805"	71	W16ER2
"gene_7806"	351	W16ER2
"gene_7807"	221	W16ER2
"gene_7808"	39	W16ER2
"gene_7809"	4032	W16ER2
"gene_781"	262	W16ER2
"gene_7810"	3841	W16ER2
"gene_7811"	437	W16ER2
"gene_7812"	68339	W16ER2
"gene_7813"	640	W16ER2
"gene_7814"	647	W16ER2
"gene_7815"	7225	W16ER2
"gene_7816"	3478	W16ER2
"gene_7817"	8767	W16ER2
"gene_7818"	904	W16ER2
"gene_7819"	1496	W16ER2
"gene_782"	27	W16ER2
"gene_7820"	12	W16ER2
"gene_7821"	6970	W16ER2
"gene_7822"	20437	W16ER2
"gene_7823"	38670	W16ER2
"gene_7824"	4124	W16ER2
"gene_7826"	461	W16ER2
"gene_7827"	5328	W16ER2
"gene_7828"	774	W16ER2
"gene_783"	33	W16ER2
"gene_7830"	1081	W16ER2
"gene_7831"	4	W16ER2
"gene_7832"	329	W16ER2
"gene_7833"	101	W16ER2
"gene_7834"	4601	W16ER2
"gene_7835"	299	W16ER2
"gene_7836"	561	W16ER2
"gene_7837"	3026	W16ER2
"gene_7838"	12059	W16ER2
"gene_7839"	5602	W16ER2
"gene_784"	3334	W16ER2
"gene_7840"	297	W16ER2
"gene_7841"	259	W16ER2
"gene_7842"	145342	W16ER2
"gene_7843"	4245	W16ER2
"gene_7844"	7	W16ER2
"gene_7845"	8020	W16ER2
"gene_7846"	4941	W16ER2
"gene_7847"	1058	W16ER2
"gene_7848"	1871	W16ER2
"gene_7849"	2426	W16ER2
"gene_785"	142	W16ER2
"gene_7850"	8954	W16ER2
"gene_7851"	1116	W16ER2
"gene_7852"	1320	W16ER2
"gene_7853"	408	W16ER2
"gene_7854"	4626	W16ER2
"gene_7856"	6	W16ER2
"gene_7857"	7	W16ER2
"gene_7859"	0	W16ER2
"gene_786"	3472	W16ER2
"gene_7860"	1104	W16ER2
"gene_7861"	355	W16ER2
"gene_7862"	798	W16ER2
"gene_7863"	4	W16ER2
"gene_7864"	1427	W16ER2
"gene_7865"	36358	W16ER2
"gene_7866"	109	W16ER2
"gene_7867"	5284	W16ER2
"gene_7868"	673	W16ER2
"gene_7869"	2672	W16ER2
"gene_787"	10142	W16ER2
"gene_7870"	695	W16ER2
"gene_7871"	771	W16ER2
"gene_7872"	234	W16ER2
"gene_7873"	429	W16ER2
"gene_7874"	459	W16ER2
"gene_7875"	952	W16ER2
"gene_7876"	41	W16ER2
"gene_7877"	89	W16ER2
"gene_7879"	1122	W16ER2
"gene_788"	131	W16ER2
"gene_7880"	281	W16ER2
"gene_7881"	187	W16ER2
"gene_7882"	724	W16ER2
"gene_7883"	1941	W16ER2
"gene_7884"	18	W16ER2
"gene_7885"	293	W16ER2
"gene_7886"	1513	W16ER2
"gene_7887"	295	W16ER2
"gene_7888"	326	W16ER2
"gene_7889"	232	W16ER2
"gene_789"	4018	W16ER2
"gene_7890"	5	W16ER2
"gene_7891"	147	W16ER2
"gene_7892"	939	W16ER2
"gene_7893"	20144	W16ER2
"gene_7894"	21821	W16ER2
"gene_7895"	3600	W16ER2
"gene_7896"	3361	W16ER2
"gene_7897"	169	W16ER2
"gene_7898"	1320	W16ER2
"gene_7899"	926	W16ER2
"gene_79"	1	W16ER2
"gene_790"	1106	W16ER2
"gene_7900"	203	W16ER2
"gene_7901"	328	W16ER2
"gene_7902"	34	W16ER2
"gene_7903"	2354	W16ER2
"gene_7904"	3887	W16ER2
"gene_7905"	3277	W16ER2
"gene_7906"	344	W16ER2
"gene_7907"	6678	W16ER2
"gene_7908"	1726	W16ER2
"gene_7909"	445	W16ER2
"gene_791"	316	W16ER2
"gene_7910"	6	W16ER2
"gene_7911"	37	W16ER2
"gene_7912"	577	W16ER2
"gene_7913"	52	W16ER2
"gene_7914"	276	W16ER2
"gene_7915"	9	W16ER2
"gene_7916"	1018	W16ER2
"gene_7917"	636	W16ER2
"gene_7918"	895	W16ER2
"gene_7919"	540	W16ER2
"gene_792"	407	W16ER2
"gene_7920"	1070	W16ER2
"gene_7921"	451	W16ER2
"gene_7922"	65	W16ER2
"gene_7923"	510	W16ER2
"gene_7924"	1902	W16ER2
"gene_7925"	89	W16ER2
"gene_7926"	894	W16ER2
"gene_7927"	877	W16ER2
"gene_7928"	194	W16ER2
"gene_7929"	382	W16ER2
"gene_793"	49	W16ER2
"gene_7930"	277	W16ER2
"gene_7931"	1041	W16ER2
"gene_7932"	1980	W16ER2
"gene_7933"	5621	W16ER2
"gene_7934"	107	W16ER2
"gene_7935"	2255	W16ER2
"gene_7936"	629	W16ER2
"gene_7937"	7727	W16ER2
"gene_7938"	1627	W16ER2
"gene_7939"	582	W16ER2
"gene_794"	187	W16ER2
"gene_7940"	655	W16ER2
"gene_7941"	65752	W16ER2
"gene_7942"	113	W16ER2
"gene_7943"	476	W16ER2
"gene_7944"	2157	W16ER2
"gene_7945"	577	W16ER2
"gene_7946"	247	W16ER2
"gene_7947"	2648	W16ER2
"gene_7948"	7	W16ER2
"gene_7950"	712	W16ER2
"gene_7951"	151	W16ER2
"gene_7952"	9299	W16ER2
"gene_7953"	3215	W16ER2
"gene_7954"	1011	W16ER2
"gene_7955"	1856	W16ER2
"gene_7956"	1456	W16ER2
"gene_7957"	216	W16ER2
"gene_7958"	34794	W16ER2
"gene_7959"	2799	W16ER2
"gene_7960"	3855	W16ER2
"gene_7961"	6590	W16ER2
"gene_7962"	219	W16ER2
"gene_7963"	459	W16ER2
"gene_7965"	28	W16ER2
"gene_7966"	107	W16ER2
"gene_7967"	16	W16ER2
"gene_7968"	878	W16ER2
"gene_7969"	660	W16ER2
"gene_797"	4	W16ER2
"gene_7970"	964	W16ER2
"gene_7971"	312	W16ER2
"gene_7972"	4717	W16ER2
"gene_7973"	652	W16ER2
"gene_7974"	834	W16ER2
"gene_7975"	2790	W16ER2
"gene_7976"	1	W16ER2
"gene_7977"	816	W16ER2
"gene_7978"	502	W16ER2
"gene_7979"	168	W16ER2
"gene_798"	4052	W16ER2
"gene_7980"	196	W16ER2
"gene_7981"	581	W16ER2
"gene_7982"	1050	W16ER2
"gene_7983"	775	W16ER2
"gene_7984"	410	W16ER2
"gene_7986"	163	W16ER2
"gene_7987"	31	W16ER2
"gene_7988"	295	W16ER2
"gene_7989"	1963	W16ER2
"gene_799"	402	W16ER2
"gene_7990"	3645	W16ER2
"gene_7991"	846	W16ER2
"gene_7992"	439	W16ER2
"gene_7993"	1373	W16ER2
"gene_7994"	35674	W16ER2
"gene_7995"	656	W16ER2
"gene_7996"	2116	W16ER2
"gene_7997"	788	W16ER2
"gene_7998"	67	W16ER2
"gene_7999"	18301	W16ER2
"gene_8"	1363	W16ER2
"gene_80"	4	W16ER2
"gene_800"	15432	W16ER2
"gene_8000"	339	W16ER2
"gene_8001"	287	W16ER2
"gene_8002"	862	W16ER2
"gene_8003"	1903	W16ER2
"gene_8004"	180	W16ER2
"gene_8005"	822	W16ER2
"gene_8006"	9293	W16ER2
"gene_8007"	2331	W16ER2
"gene_8008"	413	W16ER2
"gene_8009"	5133	W16ER2
"gene_801"	5597	W16ER2
"gene_8010"	2650	W16ER2
"gene_8011"	159	W16ER2
"gene_8012"	620	W16ER2
"gene_8013"	233	W16ER2
"gene_8014"	376	W16ER2
"gene_8015"	763	W16ER2
"gene_8016"	737	W16ER2
"gene_8017"	4	W16ER2
"gene_8019"	1231	W16ER2
"gene_8022"	0	W16ER2
"gene_8023"	2293	W16ER2
"gene_8024"	808	W16ER2
"gene_8025"	1880	W16ER2
"gene_8026"	3462	W16ER2
"gene_8027"	530	W16ER2
"gene_8028"	735	W16ER2
"gene_8029"	16772	W16ER2
"gene_803"	765	W16ER2
"gene_8030"	443	W16ER2
"gene_8031"	1958	W16ER2
"gene_8032"	2705	W16ER2
"gene_8033"	6427	W16ER2
"gene_8034"	591	W16ER2
"gene_8035"	5482	W16ER2
"gene_8036"	5818	W16ER2
"gene_8037"	5855	W16ER2
"gene_8038"	171	W16ER2
"gene_8039"	363	W16ER2
"gene_804"	101	W16ER2
"gene_8040"	755	W16ER2
"gene_8041"	0	W16ER2
"gene_8042"	1865	W16ER2
"gene_8043"	8	W16ER2
"gene_8044"	386	W16ER2
"gene_8045"	3012	W16ER2
"gene_8046"	3083	W16ER2
"gene_8047"	1057	W16ER2
"gene_8048"	1564	W16ER2
"gene_8049"	1010	W16ER2
"gene_805"	15	W16ER2
"gene_8050"	922	W16ER2
"gene_8051"	4990	W16ER2
"gene_8052"	2299	W16ER2
"gene_8053"	1883	W16ER2
"gene_8054"	59	W16ER2
"gene_8055"	12	W16ER2
"gene_8056"	476	W16ER2
"gene_8057"	1152	W16ER2
"gene_8058"	61	W16ER2
"gene_8059"	232	W16ER2
"gene_806"	12	W16ER2
"gene_8060"	3	W16ER2
"gene_8061"	19	W16ER2
"gene_8062"	94	W16ER2
"gene_8063"	553	W16ER2
"gene_8064"	223	W16ER2
"gene_8065"	12	W16ER2
"gene_8066"	234	W16ER2
"gene_8067"	34	W16ER2
"gene_8068"	23	W16ER2
"gene_8069"	2993	W16ER2
"gene_807"	5609	W16ER2
"gene_8070"	3401	W16ER2
"gene_8071"	1446	W16ER2
"gene_8072"	13912	W16ER2
"gene_8073"	102204	W16ER2
"gene_8074"	3006	W16ER2
"gene_8075"	423	W16ER2
"gene_8076"	1952	W16ER2
"gene_8077"	24	W16ER2
"gene_8078"	960	W16ER2
"gene_8079"	255	W16ER2
"gene_808"	771	W16ER2
"gene_8080"	20	W16ER2
"gene_8081"	140	W16ER2
"gene_8082"	54	W16ER2
"gene_8083"	33922	W16ER2
"gene_8084"	523	W16ER2
"gene_8085"	923	W16ER2
"gene_8086"	9801	W16ER2
"gene_8087"	7272	W16ER2
"gene_8088"	1428	W16ER2
"gene_8089"	1457	W16ER2
"gene_809"	1565	W16ER2
"gene_8090"	66	W16ER2
"gene_8091"	899	W16ER2
"gene_8092"	352	W16ER2
"gene_8093"	601	W16ER2
"gene_8094"	40	W16ER2
"gene_8095"	159	W16ER2
"gene_8096"	538	W16ER2
"gene_8097"	315	W16ER2
"gene_8098"	62	W16ER2
"gene_8099"	1025	W16ER2
"gene_81"	0	W16ER2
"gene_810"	1349	W16ER2
"gene_8100"	112	W16ER2
"gene_8101"	133	W16ER2
"gene_8102"	13	W16ER2
"gene_8103"	19	W16ER2
"gene_8104"	0	W16ER2
"gene_8105"	21	W16ER2
"gene_8107"	8	W16ER2
"gene_8108"	1408	W16ER2
"gene_8109"	449	W16ER2
"gene_811"	862	W16ER2
"gene_8110"	2081	W16ER2
"gene_8111"	1034	W16ER2
"gene_8112"	1808	W16ER2
"gene_8113"	1132	W16ER2
"gene_8114"	5052	W16ER2
"gene_8115"	1572	W16ER2
"gene_8116"	675	W16ER2
"gene_8117"	1305	W16ER2
"gene_8118"	83	W16ER2
"gene_8119"	404	W16ER2
"gene_812"	418	W16ER2
"gene_8120"	278	W16ER2
"gene_8121"	1494	W16ER2
"gene_8122"	213	W16ER2
"gene_8123"	1704	W16ER2
"gene_8124"	3848	W16ER2
"gene_8125"	361	W16ER2
"gene_8126"	1863	W16ER2
"gene_8127"	4137	W16ER2
"gene_8128"	6	W16ER2
"gene_8129"	430	W16ER2
"gene_813"	44	W16ER2
"gene_8130"	88	W16ER2
"gene_8131"	54	W16ER2
"gene_8132"	4874	W16ER2
"gene_8133"	126	W16ER2
"gene_8134"	405	W16ER2
"gene_8135"	122	W16ER2
"gene_8136"	24	W16ER2
"gene_8137"	16	W16ER2
"gene_8138"	4115	W16ER2
"gene_8139"	619	W16ER2
"gene_814"	1099	W16ER2
"gene_8141"	18	W16ER2
"gene_8142"	207	W16ER2
"gene_8143"	1485	W16ER2
"gene_8144"	6187	W16ER2
"gene_8145"	702	W16ER2
"gene_8146"	72	W16ER2
"gene_8147"	339	W16ER2
"gene_8148"	341	W16ER2
"gene_8149"	974	W16ER2
"gene_8150"	464	W16ER2
"gene_8151"	1106	W16ER2
"gene_8152"	2277	W16ER2
"gene_8153"	622	W16ER2
"gene_8154"	1629	W16ER2
"gene_8155"	575	W16ER2
"gene_8156"	2377	W16ER2
"gene_8157"	594	W16ER2
"gene_8158"	4476	W16ER2
"gene_8159"	337	W16ER2
"gene_816"	2614	W16ER2
"gene_8160"	6717	W16ER2
"gene_8161"	2376	W16ER2
"gene_8163"	669	W16ER2
"gene_8164"	2475	W16ER2
"gene_8165"	358	W16ER2
"gene_8167"	5160	W16ER2
"gene_8168"	177	W16ER2
"gene_8169"	691	W16ER2
"gene_817"	24595	W16ER2
"gene_8170"	211	W16ER2
"gene_8171"	44	W16ER2
"gene_8172"	15	W16ER2
"gene_8173"	90	W16ER2
"gene_8174"	755	W16ER2
"gene_8175"	77	W16ER2
"gene_8176"	2145	W16ER2
"gene_8177"	146	W16ER2
"gene_8178"	3390	W16ER2
"gene_8179"	616	W16ER2
"gene_818"	1222	W16ER2
"gene_8180"	1673	W16ER2
"gene_8181"	1901	W16ER2
"gene_8182"	22374	W16ER2
"gene_8183"	10918	W16ER2
"gene_8184"	554	W16ER2
"gene_8185"	789	W16ER2
"gene_8186"	2891	W16ER2
"gene_8187"	363	W16ER2
"gene_8188"	10377	W16ER2
"gene_8189"	4823	W16ER2
"gene_8190"	719	W16ER2
"gene_8191"	233	W16ER2
"gene_8192"	2259	W16ER2
"gene_8193"	513	W16ER2
"gene_8194"	16	W16ER2
"gene_8196"	339	W16ER2
"gene_8197"	705	W16ER2
"gene_8198"	2150	W16ER2
"gene_8199"	2772	W16ER2
"gene_82"	157	W16ER2
"gene_820"	1439	W16ER2
"gene_8200"	556	W16ER2
"gene_8201"	16	W16ER2
"gene_8202"	368	W16ER2
"gene_8203"	1546	W16ER2
"gene_8204"	61	W16ER2
"gene_8205"	54	W16ER2
"gene_8206"	234	W16ER2
"gene_8207"	28	W16ER2
"gene_8208"	669	W16ER2
"gene_8209"	1365	W16ER2
"gene_821"	1309	W16ER2
"gene_8210"	3046	W16ER2
"gene_8211"	720	W16ER2
"gene_8212"	54438	W16ER2
"gene_8213"	2136	W16ER2
"gene_8214"	1511	W16ER2
"gene_8215"	1240	W16ER2
"gene_8216"	113	W16ER2
"gene_8217"	30	W16ER2
"gene_8218"	48	W16ER2
"gene_8219"	867	W16ER2
"gene_822"	135	W16ER2
"gene_8220"	175	W16ER2
"gene_8221"	1531	W16ER2
"gene_8222"	1338	W16ER2
"gene_8223"	2590	W16ER2
"gene_8224"	6898	W16ER2
"gene_8225"	6387	W16ER2
"gene_8226"	6895	W16ER2
"gene_8227"	2799	W16ER2
"gene_8228"	3347	W16ER2
"gene_8229"	1530	W16ER2
"gene_823"	161	W16ER2
"gene_8230"	3308	W16ER2
"gene_8231"	806	W16ER2
"gene_8232"	5060	W16ER2
"gene_8233"	6895	W16ER2
"gene_8234"	749	W16ER2
"gene_8235"	17912	W16ER2
"gene_8236"	526	W16ER2
"gene_8237"	3	W16ER2
"gene_8238"	60	W16ER2
"gene_8239"	100	W16ER2
"gene_824"	9	W16ER2
"gene_8240"	2482	W16ER2
"gene_8241"	447	W16ER2
"gene_8242"	644	W16ER2
"gene_8243"	12020	W16ER2
"gene_8244"	2839	W16ER2
"gene_8245"	1580	W16ER2
"gene_8246"	1022	W16ER2
"gene_8247"	3469	W16ER2
"gene_8248"	3482	W16ER2
"gene_8249"	50088	W16ER2
"gene_825"	11	W16ER2
"gene_8250"	6386	W16ER2
"gene_8251"	899	W16ER2
"gene_8252"	32524	W16ER2
"gene_8253"	2224	W16ER2
"gene_8254"	144	W16ER2
"gene_8255"	447	W16ER2
"gene_8256"	27156	W16ER2
"gene_8257"	1253	W16ER2
"gene_8258"	5415	W16ER2
"gene_8259"	2173	W16ER2
"gene_826"	442	W16ER2
"gene_8260"	9032	W16ER2
"gene_8261"	336	W16ER2
"gene_8262"	953	W16ER2
"gene_8263"	1366	W16ER2
"gene_8264"	0	W16ER2
"gene_8265"	456	W16ER2
"gene_8266"	3312	W16ER2
"gene_8267"	5967	W16ER2
"gene_8268"	2779	W16ER2
"gene_8269"	251	W16ER2
"gene_827"	51850	W16ER2
"gene_8270"	1916	W16ER2
"gene_8271"	482	W16ER2
"gene_8272"	453	W16ER2
"gene_8273"	550	W16ER2
"gene_8274"	3230	W16ER2
"gene_8275"	2148	W16ER2
"gene_8276"	4241	W16ER2
"gene_8277"	861	W16ER2
"gene_8278"	303	W16ER2
"gene_8279"	27	W16ER2
"gene_828"	994	W16ER2
"gene_8280"	112	W16ER2
"gene_8281"	12	W16ER2
"gene_8282"	4618	W16ER2
"gene_8283"	473	W16ER2
"gene_8284"	293	W16ER2
"gene_8285"	1425	W16ER2
"gene_8286"	2027	W16ER2
"gene_8287"	834	W16ER2
"gene_8288"	532	W16ER2
"gene_8289"	2281	W16ER2
"gene_829"	1062	W16ER2
"gene_8290"	86557	W16ER2
"gene_8291"	835	W16ER2
"gene_8292"	328	W16ER2
"gene_8293"	418	W16ER2
"gene_8295"	1679	W16ER2
"gene_8296"	6	W16ER2
"gene_8297"	369	W16ER2
"gene_8298"	1783	W16ER2
"gene_8299"	1083	W16ER2
"gene_83"	2	W16ER2
"gene_830"	475	W16ER2
"gene_8300"	624	W16ER2
"gene_8301"	906	W16ER2
"gene_8302"	1705	W16ER2
"gene_8303"	1253	W16ER2
"gene_8304"	3228	W16ER2
"gene_8305"	5394	W16ER2
"gene_8306"	113	W16ER2
"gene_8307"	84	W16ER2
"gene_8308"	545	W16ER2
"gene_8309"	19	W16ER2
"gene_831"	155	W16ER2
"gene_8310"	3406	W16ER2
"gene_8311"	3468	W16ER2
"gene_8312"	88	W16ER2
"gene_8313"	652	W16ER2
"gene_8314"	8025	W16ER2
"gene_8317"	3177	W16ER2
"gene_8318"	1981	W16ER2
"gene_8319"	880	W16ER2
"gene_832"	274	W16ER2
"gene_8320"	0	W16ER2
"gene_8322"	0	W16ER2
"gene_8324"	5840	W16ER2
"gene_8325"	425	W16ER2
"gene_8326"	6285	W16ER2
"gene_8327"	1029	W16ER2
"gene_8328"	1079	W16ER2
"gene_8329"	34	W16ER2
"gene_833"	8331	W16ER2
"gene_8330"	1064	W16ER2
"gene_8331"	6	W16ER2
"gene_8332"	320	W16ER2
"gene_8333"	98	W16ER2
"gene_8334"	1810	W16ER2
"gene_8336"	2485	W16ER2
"gene_8337"	2574	W16ER2
"gene_8338"	2582	W16ER2
"gene_8339"	175	W16ER2
"gene_834"	4	W16ER2
"gene_8340"	1547	W16ER2
"gene_8341"	927	W16ER2
"gene_8342"	526	W16ER2
"gene_8343"	351	W16ER2
"gene_8344"	2	W16ER2
"gene_8345"	24	W16ER2
"gene_8346"	4	W16ER2
"gene_8347"	2390	W16ER2
"gene_8348"	194	W16ER2
"gene_8349"	7242	W16ER2
"gene_835"	296	W16ER2
"gene_8350"	4263	W16ER2
"gene_8351"	56	W16ER2
"gene_8352"	1109	W16ER2
"gene_8353"	2891	W16ER2
"gene_8354"	2147	W16ER2
"gene_8355"	66	W16ER2
"gene_8356"	457	W16ER2
"gene_8357"	710	W16ER2
"gene_8358"	12229	W16ER2
"gene_8359"	1285	W16ER2
"gene_836"	3502	W16ER2
"gene_8360"	23	W16ER2
"gene_8362"	322	W16ER2
"gene_8363"	1269	W16ER2
"gene_8364"	4873	W16ER2
"gene_8365"	1020	W16ER2
"gene_8366"	2754	W16ER2
"gene_8367"	248	W16ER2
"gene_8368"	122	W16ER2
"gene_8369"	738	W16ER2
"gene_837"	394	W16ER2
"gene_8370"	4123	W16ER2
"gene_8371"	6308	W16ER2
"gene_8372"	5737	W16ER2
"gene_8373"	188	W16ER2
"gene_8374"	6438	W16ER2
"gene_8375"	1392	W16ER2
"gene_8376"	23271	W16ER2
"gene_8377"	4582	W16ER2
"gene_8378"	794	W16ER2
"gene_8379"	4	W16ER2
"gene_838"	34	W16ER2
"gene_8380"	2	W16ER2
"gene_8381"	142	W16ER2
"gene_8382"	7599	W16ER2
"gene_8383"	13704	W16ER2
"gene_8384"	11	W16ER2
"gene_8385"	648	W16ER2
"gene_8386"	534	W16ER2
"gene_8387"	8	W16ER2
"gene_8388"	0	W16ER2
"gene_8389"	13	W16ER2
"gene_839"	50	W16ER2
"gene_8390"	7	W16ER2
"gene_8391"	297	W16ER2
"gene_8392"	35	W16ER2
"gene_8393"	77	W16ER2
"gene_8394"	2611	W16ER2
"gene_8395"	28	W16ER2
"gene_8396"	19	W16ER2
"gene_8397"	1	W16ER2
"gene_8398"	30	W16ER2
"gene_8399"	12	W16ER2
"gene_84"	12	W16ER2
"gene_840"	842	W16ER2
"gene_8400"	8	W16ER2
"gene_8401"	182	W16ER2
"gene_8402"	8010	W16ER2
"gene_8404"	12	W16ER2
"gene_8405"	9	W16ER2
"gene_8406"	467	W16ER2
"gene_8407"	1685	W16ER2
"gene_8408"	0	W16ER2
"gene_8409"	0	W16ER2
"gene_841"	5980	W16ER2
"gene_8410"	0	W16ER2
"gene_8411"	2	W16ER2
"gene_8412"	1	W16ER2
"gene_8413"	0	W16ER2
"gene_8414"	5	W16ER2
"gene_8415"	0	W16ER2
"gene_8416"	49	W16ER2
"gene_8417"	694	W16ER2
"gene_8418"	113	W16ER2
"gene_8419"	3820	W16ER2
"gene_842"	2077	W16ER2
"gene_8420"	3	W16ER2
"gene_8421"	1117	W16ER2
"gene_8422"	4568	W16ER2
"gene_8423"	94	W16ER2
"gene_8424"	698	W16ER2
"gene_8425"	3658	W16ER2
"gene_8426"	0	W16ER2
"gene_8427"	201	W16ER2
"gene_8428"	209	W16ER2
"gene_8429"	628	W16ER2
"gene_843"	23	W16ER2
"gene_8430"	22	W16ER2
"gene_8431"	11	W16ER2
"gene_8432"	256	W16ER2
"gene_8433"	10	W16ER2
"gene_8434"	676	W16ER2
"gene_8435"	4278	W16ER2
"gene_8436"	3948	W16ER2
"gene_8437"	25245	W16ER2
"gene_8438"	1635	W16ER2
"gene_8439"	876	W16ER2
"gene_844"	23	W16ER2
"gene_8440"	32	W16ER2
"gene_8441"	2367	W16ER2
"gene_8442"	14708	W16ER2
"gene_8443"	826	W16ER2
"gene_8444"	579	W16ER2
"gene_8445"	10112	W16ER2
"gene_8446"	557	W16ER2
"gene_8447"	729	W16ER2
"gene_8448"	2917	W16ER2
"gene_8449"	2653	W16ER2
"gene_845"	771	W16ER2
"gene_8450"	4534	W16ER2
"gene_8451"	160294	W16ER2
"gene_8452"	97	W16ER2
"gene_8453"	1	W16ER2
"gene_8454"	7	W16ER2
"gene_8455"	12	W16ER2
"gene_8457"	212	W16ER2
"gene_8458"	287	W16ER2
"gene_8459"	617	W16ER2
"gene_846"	9261	W16ER2
"gene_8460"	1048	W16ER2
"gene_8461"	4218	W16ER2
"gene_8462"	2931	W16ER2
"gene_8463"	3055	W16ER2
"gene_8464"	4383	W16ER2
"gene_8465"	8990	W16ER2
"gene_8466"	183	W16ER2
"gene_8467"	3535	W16ER2
"gene_8468"	13376	W16ER2
"gene_8469"	7427	W16ER2
"gene_8470"	3485	W16ER2
"gene_8471"	134	W16ER2
"gene_8472"	32	W16ER2
"gene_8473"	1257	W16ER2
"gene_8474"	795	W16ER2
"gene_8475"	16	W16ER2
"gene_8476"	736	W16ER2
"gene_8477"	1136	W16ER2
"gene_8479"	0	W16ER2
"gene_848"	3433	W16ER2
"gene_8480"	0	W16ER2
"gene_8481"	4	W16ER2
"gene_8482"	624	W16ER2
"gene_8483"	25056	W16ER2
"gene_8484"	18464	W16ER2
"gene_8485"	15	W16ER2
"gene_8486"	1262	W16ER2
"gene_8487"	4649	W16ER2
"gene_8488"	1636	W16ER2
"gene_8489"	11	W16ER2
"gene_849"	49	W16ER2
"gene_8491"	0	W16ER2
"gene_8492"	0	W16ER2
"gene_8493"	29	W16ER2
"gene_8494"	649	W16ER2
"gene_8495"	976	W16ER2
"gene_8496"	1151	W16ER2
"gene_8497"	92	W16ER2
"gene_8498"	208	W16ER2
"gene_8499"	47491	W16ER2
"gene_85"	351	W16ER2
"gene_850"	2256	W16ER2
"gene_8500"	2409	W16ER2
"gene_8501"	539	W16ER2
"gene_8502"	3712	W16ER2
"gene_8503"	509	W16ER2
"gene_8504"	965	W16ER2
"gene_8505"	781	W16ER2
"gene_8506"	25	W16ER2
"gene_8507"	2216	W16ER2
"gene_8508"	2333	W16ER2
"gene_8509"	167	W16ER2
"gene_851"	873	W16ER2
"gene_8510"	7	W16ER2
"gene_8511"	4227	W16ER2
"gene_8512"	311	W16ER2
"gene_8513"	2336	W16ER2
"gene_8514"	2047	W16ER2
"gene_8515"	1820	W16ER2
"gene_8516"	884	W16ER2
"gene_8517"	919	W16ER2
"gene_8518"	164	W16ER2
"gene_8519"	841	W16ER2
"gene_852"	871	W16ER2
"gene_8520"	72	W16ER2
"gene_8521"	3913	W16ER2
"gene_8522"	1298	W16ER2
"gene_8523"	44	W16ER2
"gene_8524"	557	W16ER2
"gene_8525"	61	W16ER2
"gene_8526"	515	W16ER2
"gene_8527"	2	W16ER2
"gene_8528"	1186	W16ER2
"gene_8529"	554	W16ER2
"gene_853"	404	W16ER2
"gene_8530"	895	W16ER2
"gene_8531"	1817	W16ER2
"gene_8532"	189	W16ER2
"gene_8533"	873	W16ER2
"gene_8534"	2570	W16ER2
"gene_8535"	1213	W16ER2
"gene_8536"	1294	W16ER2
"gene_8537"	2214	W16ER2
"gene_8538"	2221	W16ER2
"gene_8539"	932	W16ER2
"gene_854"	6	W16ER2
"gene_8540"	15146	W16ER2
"gene_8541"	820	W16ER2
